,artist,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
103,dream theater,"breaking the fourth wall (live at the boston opera house, boston, ma, 3/25/2014)",4,6r12du1hcii7dvrv6lp89b,"scene nine: finally free - live at the boston opera house, boston, ma, 3/25/2014",spotify:track:6r12du1hcii7dvrv6lp89b,0.0131,0.3,0.803,0.0397,0.91,-6.333,0.0443,83.1,0.321,21
104,dream theater,dream theater,1,0lsux441pxl5wsvo5ntcer,false awakening suite,spotify:track:0lsux441pxl5wsvo5ntcer,0.000353,0.33,0.871,0.846,0.366,-6.467,0.0776,149.335,0.369,31
105,dream theater,dream theater,2,1zr4qaysio9zpsgampw2oi,the enemy inside,spotify:track:1zr4qaysio9zpsgampw2oi,1.18e-05,0.488,0.976,0.0295,0.067,-4.165,0.142,143.988,0.404,48
106,dream theater,dream theater,3,5l79bzlsp7p8rbiuavttli,the looking glass,spotify:track:5l79bzlsp7p8rbiuavttli,3.72e-05,0.518,0.96,2.56e-05,0.219,-3.972,0.0661,137.98,0.598,39
107,dream theater,dream theater,4,4qxgno8rorv5ztojmsqbju,enigma machine,spotify:track:4qxgno8rorv5ztojmsqbju,7.84e-06,0.512,0.971,0.899,0.103,-4.032,0.0793,90.014,0.331,34
108,dream theater,dream theater,5,6gvjogj5enrstw6k9p8tl5,the bigger picture,spotify:track:6gvjogj5enrstw6k9p8tl5,0.000137,0.44,0.8,1.15e-05,0.368,-4.698,0.0372,143.942,0.203,33
109,dream theater,dream theater,6,2za4zy2oonhvxzorglnjfz,behind the veil,spotify:track:2za4zy2oonhvxzorglnjfz,0.000374,0.444,0.955,0.000986,0.0699,-4.456,0.152,76.014,0.182,31
110,dream theater,dream theater,7,0roqxynfzogrbr7ckxfrzu,surrender to reason,spotify:track:0roqxynfzogrbr7ckxfrzu,9.44e-05,0.303,0.958,5.07e-05,0.182,-3.892,0.114,194.962,0.365,30
111,dream theater,dream theater,8,0mneyl2vaoakpgmyogr6wv,along for the ride,spotify:track:0mneyl2vaoakpgmyogr6wv,0.00204,0.488,0.9,4e-06,0.369,-5.163,0.0399,133.95,0.339,32
112,dream theater,dream theater,9,03q4ywuqnwjd5m9wjygz1z,illumination theory,spotify:track:03q4ywuqnwjd5m9wjygz1z,0.000883,0.3,0.943,0.0294,0.349,-5.069,0.11,120.856,0.0386,35
113,dream theater,a dramatic turn of events,1,1lel9029brirhhssrf0td6,on the backs of angels,spotify:track:1lel9029brirhhssrf0td6,0.00354,0.533,0.942,0.102,0.0644,-6.25,0.0749,137.981,0.269,43
114,dream theater,a dramatic turn of events,2,1uh2pr2byeufgofaf3ghk9,"build me up, break me down",spotify:track:1uh2pr2byeufgofaf3ghk9,0.00121,0.364,0.919,0.00211,0.229,-6.453,0.171,188.023,0.194,38
115,dream theater,a dramatic turn of events,3,1ew2r0nlixzsxnehh9wup5,lost not forgotten,spotify:track:1ew2r0nlixzsxnehh9wup5,0.00113,0.53,0.978,0.108,0.148,-6.189,0.0652,127.993,0.355,35
116,dream theater,a dramatic turn of events,4,4vhi9etia4xdhbgez4dnb8,this is the life,spotify:track:4vhi9etia4xdhbgez4dnb8,0.146,0.246,0.566,0.00127,0.126,-7.064,0.0285,150.7,0.149,39
117,dream theater,a dramatic turn of events,5,2ebhuykjkhcfwsnmpkzday,bridges in the sky,spotify:track:2ebhuykjkhcfwsnmpkzday,0.00112,0.524,0.944,0.00668,0.109,-6.697,0.0911,108.785,0.12,35
118,dream theater,a dramatic turn of events,6,3xd4otplefw78mi4rh3lmh,outcry,spotify:track:3xd4otplefw78mi4rh3lmh,0.00407,0.462,0.873,0.0106,0.208,-6.809,0.071,170.0,0.328,33
119,dream theater,a dramatic turn of events,7,1clrbfi8otkof7895kt4qu,far from heaven,spotify:track:1clrbfi8otkof7895kt4qu,0.811,0.225,0.152,0.0,0.11,-11.811,0.032,180.124,0.141,33
120,dream theater,a dramatic turn of events,8,4sjouzgbuonhtocxao9ikc,breaking all illusions,spotify:track:4sjouzgbuonhtocxao9ikc,0.0111,0.297,0.852,0.0696,0.349,-7.265,0.0505,149.989,0.342,41
121,dream theater,a dramatic turn of events,9,0hl8ee70gsv10dlvgpf1rc,beneath the surface,spotify:track:0hl8ee70gsv10dlvgpf1rc,0.541,0.489,0.369,7.15e-06,0.175,-10.314,0.0286,133.912,0.378,38
122,dream theater,black clouds & silver linings,1,7bscbghqlipuwm2ygpntcm,a nightmare to remember,spotify:track:7bscbghqlipuwm2ygpntcm,0.000151,0.317,0.858,0.0722,0.245,-4.831,0.0563,136.112,0.215,41
123,dream theater,black clouds & silver linings,2,4ipgxn8am5nisnngtmtn1v,a rite of passage,spotify:track:4ipgxn8am5nisnngtmtn1v,0.000258,0.283,0.902,0.0524,0.0705,-3.838,0.0534,107.083,0.409,34
124,dream theater,black clouds & silver linings,3,3inuafyrtfbh2g30ifrdip,wither,spotify:track:3inuafyrtfbh2g30ifrdip,0.00528,0.546,0.738,1.34e-06,0.12,-5.264,0.0288,115.987,0.192,44
125,dream theater,black clouds & silver linings,4,0lphvkbt6vqbday0guwk3c,the shattered fortress,spotify:track:0lphvkbt6vqbday0guwk3c,0.000115,0.28,0.933,0.229,0.128,-4.154,0.0697,137.741,0.135,34
126,dream theater,black clouds & silver linings,5,0yo6lvhmhsrlw0dwopkcrv,the best of times,spotify:track:0yo6lvhmhsrlw0dwopkcrv,0.000858,0.204,0.719,0.0139,0.136,-5.427,0.0374,75.411,0.13,41
127,dream theater,black clouds & silver linings,6,2gv41x8idjowkpkwukidj6,the count of tuscany,spotify:track:2gv41x8idjowkpkwukidj6,0.00105,0.239,0.761,0.00865,0.68,-6.184,0.0354,98.009,0.0924,44
128,dream theater,black clouds & silver linings (special edition),1,10i0gs7jk8ffmaoj36b7ij,a nightmare to remember,spotify:track:10i0gs7jk8ffmaoj36b7ij,0.000151,0.317,0.858,0.0722,0.245,-4.831,0.0563,136.112,0.215,32
129,dream theater,black clouds & silver linings (special edition),2,1seakgsi3prm6depm4e5uc,a rite of passage,spotify:track:1seakgsi3prm6depm4e5uc,0.000258,0.283,0.902,0.0524,0.0705,-3.838,0.0534,107.083,0.409,29
130,dream theater,black clouds & silver linings (special edition),3,4my2jh37rir45qh6yakb8w,wither,spotify:track:4my2jh37rir45qh6yakb8w,0.00528,0.546,0.738,1.34e-06,0.12,-5.264,0.0288,115.987,0.192,43
131,dream theater,black clouds & silver linings (special edition),4,1p1n8qckuwftvlvjqsuegu,the shattered fortress,spotify:track:1p1n8qckuwftvlvjqsuegu,0.000115,0.28,0.933,0.229,0.128,-4.154,0.0697,137.741,0.135,30
132,dream theater,black clouds & silver linings (special edition),5,1feszib2usc0hxzvqxqhpm,the best of times,spotify:track:1feszib2usc0hxzvqxqhpm,0.000858,0.204,0.719,0.0139,0.136,-5.427,0.0374,75.411,0.13,31
133,dream theater,black clouds & silver linings (special edition),6,6wzwr2o4eovxd59ojstogh,the count of tuscany,spotify:track:6wzwr2o4eovxd59ojstogh,0.00105,0.239,0.761,0.00865,0.68,-6.184,0.0354,98.009,0.0924,34
134,dream theater,black clouds & silver linings (special edition),7,079zqlhajutoheci9cojhp,stargazer,spotify:track:079zqlhajutoheci9cojhp,0.000147,0.409,0.933,6.14e-05,0.48,-4.419,0.0388,88.013,0.444,29
135,dream theater,black clouds & silver linings (special edition),8,3f5tmotadeombts3retcmk,tenement funster / flick of the wrist / lily of the valley,spotify:track:3f5tmotadeombts3retcmk,0.0261,0.299,0.83,0.0,0.098,-4.611,0.0414,142.471,0.272,26
136,dream theater,black clouds & silver linings (special edition),9,1hamaefafv6uprwhitamqs,odyssey,spotify:track:1hamaefafv6uprwhitamqs,0.000231,0.291,0.904,0.807,0.137,-4.74,0.0417,102.221,0.204,24
137,dream theater,black clouds & silver linings (special edition),10,6jar5hrldm16qoguohjttu,take your fingers from my hair,spotify:track:6jar5hrldm16qoguohjttu,0.000221,0.297,0.881,0.125,0.139,-4.553,0.0413,121.197,0.118,25
138,dream theater,black clouds & silver linings (special edition),11,0xsz65haokrwdsol9bayoe,"larks tongues in aspic, pt. 2",spotify:track:0xsz65haokrwdsol9bayoe,2.55e-05,0.565,0.807,0.814,0.107,-4.628,0.0565,118.017,0.386,22
139,dream theater,black clouds & silver linings (special edition),12,0offgbrgm8qmxdofn3lpdm,to tame a land,spotify:track:0offgbrgm8qmxdofn3lpdm,0.00566,0.22,0.903,0.00544,0.12,-4.643,0.0546,94.232,0.257,33
140,dream theater,chaos in motion 2007 - 2008,1,7mk7itallcrwjqbuyvkl2z,"constant motion - live at rotterdam ahoy, rotterdam, netherlands, 10/9/2007",spotify:track:7mk7itallcrwjqbuyvkl2z,0.00644,0.298,0.99,0.00152,0.971,-4.596,0.201,88.882,0.234,19
141,dream theater,chaos in motion 2007 - 2008,2,35kgefv6grg30tvajbolzp,"panic attack - live at luna park stadium, buenos aires, argentina, 3/4/2008",spotify:track:35kgefv6grg30tvajbolzp,0.0063,0.307,0.988,0.00192,0.953,-4.484,0.0891,125.821,0.212,18
142,dream theater,chaos in motion 2007 - 2008,3,2tkj3puupdyrzamocvcogj,"blind faith - live at molson amphitheater, toronto, canada, 8/18/2007",spotify:track:2tkj3puupdyrzamocvcogj,0.128,0.279,0.92,0.146,0.434,-5.461,0.0736,119.457,0.337,17
143,dream theater,chaos in motion 2007 - 2008,4,4wheqp0wor1o06wdt5ndlh,"surrounded - live at molson amphitheater, toronto, canada, 8/18/2007",spotify:track:4wheqp0wor1o06wdt5ndlh,0.13,0.233,0.794,0.228,0.723,-6.091,0.0585,124.062,0.156,19
144,dream theater,chaos in motion 2007 - 2008,5,6y7vocv5jafiu1zdme50fz,"the dark eternal night - live at rotterdam ahoy, rotterdam, netherlands, 10/9/2007",spotify:track:6y7vocv5jafiu1zdme50fz,0.00152,0.303,0.987,0.136,0.637,-4.514,0.13,112.753,0.216,18
145,dream theater,chaos in motion 2007 - 2008,6,5ambvkg6pnnsudtmotnoaw,"lines in the sand - live at bank of america pavilion, boston, ma, 8/21/2007",spotify:track:5ambvkg6pnnsudtmotnoaw,0.00712,0.313,0.95,0.0745,0.959,-4.782,0.18,120.901,0.294,17
146,dream theater,chaos in motion 2007 - 2008,7,5ti39ks5pn48e1zfo3gjnb,"scarred - live at bank of america pavilion, boston, ma, 8/21/2007",spotify:track:5ti39ks5pn48e1zfo3gjnb,0.00137,0.202,0.943,0.112,0.984,-5.254,0.175,84.904,0.292,15
147,dream theater,chaos in motion 2007 - 2008,8,1gq8biqwk8et3bywseqzg8,"forsaken - live at orpheum theater, vancouver, canada, 5/6/2008",spotify:track:1gq8biqwk8et3bywseqzg8,0.027,0.229,0.938,0.000748,0.903,-4.967,0.0653,160.428,0.354,17
148,dream theater,chaos in motion 2007 - 2008,9,0m58uhuna5hvat8fvbqx5p,"the ministry of lost souls - live at orpheum theater, vancouver, canada, 5/6/2008",spotify:track:0m58uhuna5hvat8fvbqx5p,0.00903,0.265,0.917,0.136,0.963,-4.833,0.0513,108.27,0.317,18
149,dream theater,chaos in motion 2007 - 2008,10,4qxwj6taegh9rblx13w4jl,"take the time - live at bangkok hall, bangkok, thailand, 1/18/2008",spotify:track:4qxwj6taegh9rblx13w4jl,0.00794,0.254,0.944,0.12,0.971,-5.296,0.0933,100.027,0.275,17
150,dream theater,chaos in motion 2007 - 2008,11,0i9aqk4rttkxwjv760to5h,"in the presence of enemies - live at rotterdam ahoy, rotterdam, netherlands, 10/9/2007",spotify:track:0i9aqk4rttkxwjv760to5h,0.00476,0.267,0.933,0.0386,0.983,-5.164,0.0958,134.435,0.206,20
151,dream theater,chaos in motion 2007 - 2008,12,0paqpbinkt4fq9lijfkgvo,"schmedley wilcox - live at orpheum theater, vancouver, canada, 5/6/2008",spotify:track:0paqpbinkt4fq9lijfkgvo,0.0316,0.253,0.802,0.22,0.973,-5.273,0.0543,120.382,0.154,17
152,dream theater,systematic chaos,1,16sjlnvkzdqxjvdiuwgzb7,in the presence of enemies - part i,spotify:track:16sjlnvkzdqxjvdiuwgzb7,0.000937,0.259,0.912,0.112,0.307,-4.454,0.083,172.966,0.238,41
153,dream theater,systematic chaos,2,5n8ac9nd62bwupatos9nwp,forsaken,spotify:track:5n8ac9nd62bwupatos9nwp,0.0179,0.265,0.922,2.39e-06,0.0697,-3.162,0.0568,158.245,0.202,49
154,dream theater,systematic chaos,3,1eluz8ehpmzitrpeamiung,constant motion,spotify:track:1eluz8ehpmzitrpeamiung,0.000268,0.242,0.969,0.0666,0.445,-4.511,0.145,179.785,0.453,43
155,dream theater,systematic chaos,4,0wtbea8rdbb6ouwslcs8qw,the dark eternal night,spotify:track:0wtbea8rdbb6ouwslcs8qw,6.41e-05,0.309,0.967,0.182,0.141,-4.923,0.0886,106.174,0.278,43
156,dream theater,systematic chaos,5,4lhhiuf7iyoq7lj8mq8uq4,repentance,spotify:track:4lhhiuf7iyoq7lj8mq8uq4,0.0676,0.548,0.619,0.0347,0.171,-7.009,0.0272,136.995,0.0929,38
157,dream theater,systematic chaos,6,6cyvqwjj5wuirkhpqvf4wr,prophets of war,spotify:track:6cyvqwjj5wuirkhpqvf4wr,0.00101,0.414,0.95,0.000313,0.442,-4.694,0.0632,131.782,0.185,34
158,dream theater,systematic chaos,7,4jyeyc4xji0nry1bclf8bo,the ministry of lost souls,spotify:track:4jyeyc4xji0nry1bclf8bo,0.00733,0.22,0.89,0.00207,0.0949,-4.163,0.0539,162.971,0.236,39
159,dream theater,systematic chaos,8,1owcsgj8pwfdkf5xeg50ig,in the presence of enemies - part ii,spotify:track:1owcsgj8pwfdkf5xeg50ig,0.00531,0.299,0.909,0.00531,0.155,-4.558,0.0834,137.062,0.124,35
160,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),1,1qs5oaotxbrp37edgccjez,"the root of all evil (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:1qs5oaotxbrp37edgccjez,0.000116,0.206,0.976,0.00299,0.939,-4.657,0.16,141.573,0.085,11
161,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),2,5jlb8dm7iissxbuaab9qat,"i walk beside you (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:5jlb8dm7iissxbuaab9qat,0.000969,0.34,0.97,3.52e-06,0.778,-4.754,0.0676,139.552,0.201,10
162,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),3,19vadtczbivdaohuvu5i8m,"another won (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:19vadtczbivdaohuvu5i8m,7.58e-05,0.272,0.984,0.0133,0.628,-3.968,0.181,145.73,0.222,11
163,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),4,7jw2qgt4vbsc0cfovgd9mm,"afterlife - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:7jw2qgt4vbsc0cfovgd9mm,6.84e-05,0.219,0.977,3.39e-05,0.907,-4.168,0.0922,156.885,0.31,12
164,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),5,24pjv8j4emlxengdm76h2q,"under a glass moon (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:24pjv8j4emlxengdm76h2q,5.64e-05,0.335,0.974,0.00568,0.95,-4.709,0.141,145.475,0.242,13
165,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),6,6fjlyhofnden9trdkpnp7c,"innocence faded (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:6fjlyhofnden9trdkpnp7c,0.000103,0.306,0.943,4.43e-05,0.975,-4.515,0.0883,116.617,0.357,10
166,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),7,1q0bgjn0rhtbfihw9why7v,"raise the knife (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:1q0bgjn0rhtbfihw9why7v,0.000114,0.289,0.96,0.00108,0.995,-4.613,0.0799,142.258,0.353,12
167,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),8,2oylzilucrunal6umnudmi,"scene eight: the spirit carries on (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:2oylzilucrunal6umnudmi,0.0857,0.24,0.628,0.0579,0.965,-7.19,0.0372,125.922,0.0903,12
168,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),9,00dcdo6dapmrh7jrr5v13a,"six degrees of inner turbulence (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:00dcdo6dapmrh7jrr5v13a,0.0106,0.234,0.924,0.0129,0.991,-5.192,0.102,107.599,0.0978,13
169,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),10,3znula9ebgtebem6tsinqr,"vacant (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:3znula9ebgtebem6tsinqr,0.936,0.172,0.234,0.0604,0.964,-14.854,0.0347,91.41,0.0616,7
170,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),11,2ykoapmyrrhiiivftw7yxx,"the answer lies within (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:2ykoapmyrrhiiivftw7yxx,0.172,0.345,0.666,0.000239,0.977,-6.574,0.0298,72.766,0.065,7
171,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),12,72n4tilsimptkwa9cdh4hr,"sacrificed sons (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:72n4tilsimptkwa9cdh4hr,0.000216,0.237,0.946,0.00966,0.909,-4.811,0.115,142.353,0.161,8
172,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),13,3lzfvzrdvqyh9v9qghu61b,"octavarium (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:3lzfvzrdvqyh9v9qghu61b,0.0154,0.26,0.845,0.0198,0.955,-5.579,0.0548,130.863,0.0389,12
173,dream theater,score: 20th anniversary world tour (with the octavarium orchestra),14,29jixmf8iz0jobiaiblj4g,"metropolis - part i: ""the miracle and the sleeper"" (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:29jixmf8iz0jobiaiblj4g,0.000828,0.247,0.964,0.00138,0.951,-5.127,0.148,99.34,0.122,10
174,dream theater,score: 20th anniversary world tour live with the octavarium orchestra [w/interactive booklet],1,2dyyr7l6o3lidrwfkgeods,"the root of all evil (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:2dyyr7l6o3lidrwfkgeods,0.000116,0.206,0.976,0.00299,0.939,-4.657,0.16,141.573,0.085,22
175,dream theater,score: 20th anniversary world tour live with the octavarium orchestra [w/interactive booklet],2,1rh545t52ghvcnnng5cdjz,"i walk beside you (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:1rh545t52ghvcnnng5cdjz,0.000969,0.34,0.97,3.52e-06,0.778,-4.754,0.0676,139.552,0.201,23
176,dream theater,score: 20th anniversary world tour live with the octavarium orchestra [w/interactive booklet],3,3oama21tbkxqonkbzoqnxg,"another won (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:3oama21tbkxqonkbzoqnxg,7.58e-05,0.272,0.984,0.0133,0.628,-3.968,0.181,145.73,0.222,22
177,dream theater,score: 20th anniversary world tour live with the octavarium orchestra [w/interactive booklet],4,117xq33mrxzytrlzuhe4p2,"afterlife - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:117xq33mrxzytrlzuhe4p2,6.84e-05,0.219,0.977,3.39e-05,0.907,-4.168,0.0922,156.885,0.31,24
178,dream theater,score: 20th anniversary world tour live with the octavarium orchestra [w/interactive booklet],5,13udyhxmapnuf5srrgjplj,"under a glass moon (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:13udyhxmapnuf5srrgjplj,5.64e-05,0.335,0.974,0.00568,0.95,-4.709,0.141,145.475,0.242,23
179,dream theater,score: 20th anniversary world tour live with the octavarium orchestra [w/interactive booklet],6,33m7u7yvmpmknjhfoqqihc,"innocence faded (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:33m7u7yvmpmknjhfoqqihc,0.000103,0.306,0.943,4.43e-05,0.975,-4.515,0.0883,116.617,0.357,21
180,dream theater,score: 20th anniversary world tour live with the octavarium orchestra [w/interactive booklet],7,6ryqkhfx0jbcoml5gesqyx,"raise the knife (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:6ryqkhfx0jbcoml5gesqyx,0.000114,0.289,0.96,0.00108,0.995,-4.613,0.0799,142.258,0.353,21
181,dream theater,score: 20th anniversary world tour live with the octavarium orchestra [w/interactive booklet],8,1rd8oozdfndbhgpgi2ai9w,"scene eight: the spirit carries on (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:1rd8oozdfndbhgpgi2ai9w,0.0857,0.24,0.628,0.0579,0.965,-7.19,0.0372,125.922,0.0903,27
182,dream theater,score: 20th anniversary world tour live with the octavarium orchestra [w/interactive booklet],9,0wdtr1krqkj24iizldsnzt,"six degrees of inner turbulence (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:0wdtr1krqkj24iizldsnzt,0.0106,0.234,0.924,0.0129,0.991,-5.192,0.102,107.599,0.0978,25
183,dream theater,score: 20th anniversary world tour live with the octavarium orchestra [w/interactive booklet],10,2xzerp85lk64bxibn00iix,"vacant (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:2xzerp85lk64bxibn00iix,0.936,0.172,0.234,0.0604,0.964,-14.854,0.0347,91.41,0.0616,17
184,dream theater,score: 20th anniversary world tour live with the octavarium orchestra [w/interactive booklet],11,2yhjccn2vchflwwlhqrrqw,"the answer lies within (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:2yhjccn2vchflwwlhqrrqw,0.172,0.345,0.666,0.000239,0.977,-6.574,0.0298,72.766,0.065,19
185,dream theater,score: 20th anniversary world tour live with the octavarium orchestra [w/interactive booklet],12,3q2kiefjlhogvgkctsavsh,"sacrificed sons (with the octavarium orchestra) - live at radio city music hall, new york city, ny, 4/1/2006",spotify:track:3q2kiefjlhogvgkctsavsh,0.000216,0.237,0.946,0.00966,0.909,-4.811,0.115,142.353,0.161,20
